#node	date	numeric date
EPI1839045	2020-12-13	2020.948087
NODE_0000303	2020-12-13	2020.948087
EPI1839021	2020-12-13	2020.948087
EPI1839037	2020-12-13	2020.948087
NODE_0000988	2020-12-18	2020.961749
EPI1839165	2020-12-18	2020.961749
EPI1839181	2020-12-18	2020.961749
EPI1839157	2020-12-18	2020.961749
EPI1839173	2020-12-18	2020.961749
NODE_0001002	2020-09-03	2020.672150
EPI1838493	2020-12-07	2020.931694
NODE_0001003	2021-03-13	2021.194521
EPI1850926	2021-03-13	2021.194521
EPI1850934	2021-03-13	2021.194521
EPI1850918	2021-03-13	2021.194521
EPI1850942	2021-03-13	2021.194521
NODE_0001008	2020-12-29	2020.991803
EPI1842192	2020-12-29	2020.991803
EPI1842200	2020-12-29	2020.991803
EPI1842184	2020-12-29	2020.991803
EPI1842208	2020-12-29	2020.991803
NODE_0001011	2020-10-17	2020.792976
EPI1837647	2020-12-02	2020.918033
NODE_0000309	2020-12-01	2020.916306
NODE_0000314	2020-12-02	2020.918033
EPI1837655	2020-12-02	2020.918033
EPI1837639	2020-12-02	2020.918033
NODE_0000316	2020-12-02	2020.918033
EPI1837631	2020-12-02	2020.918033
NODE_0000317	2020-12-05	2020.927483
EPI1838501	2020-12-07	2020.931694
NODE_0000318	2020-12-06	2020.929967
NODE_0000319	2020-12-07	2020.931694
EPI1838477	2020-12-07	2020.931694
EPI1838469	2020-12-07	2020.931694
NODE_0000320	2020-12-07	2020.931694
EPI1838485	2020-12-07	2020.931694
EPI1838509	2020-12-07	2020.931694
NODE_0001034	2020-08-08	2020.601882
NODE_0001043	2020-11-20	2020.887883
EPI1838997	2020-12-15	2020.953552
NODE_0001044	2020-12-15	2020.953552
EPI1839005	2020-12-15	2020.953552
EPI1838989	2020-12-15	2020.953552
EPI1839013	2020-12-15	2020.953552
NODE_0001035	2020-10-07	2020.766659
NODE_0001039	2020-10-25	2020.815032
EPI1839149	2020-12-15	2020.953552
EPI1839141	2020-12-15	2020.953552
NODE_0000326	2020-12-15	2020.953552
EPI1839133	2020-12-15	2020.953552
EPI1839125	2020-12-15	2020.953552
NODE_0000327	2020-12-12	2020.946360
NODE_0000329	2020-12-13	2020.948087
EPI1838957	2020-12-13	2020.948087
EPI1838965	2020-12-13	2020.948087
NODE_0000330	2020-12-13	2020.948087
EPI1838981	2020-12-13	2020.948087
EPI1838973	2020-12-13	2020.948087
NODE_0001046	2020-09-24	2020.731683
NODE_0001051	2020-11-18	2020.882255
EPI1837543	2020-12-06	2020.928962
NODE_0000335	2020-12-05	2020.927235
EPI1837559	2020-12-06	2020.928962
NODE_0000337	2020-12-06	2020.928962
EPI1837535	2020-12-06	2020.928962
EPI1837551	2020-12-06	2020.928962
NODE_0001054	2020-12-05	2020.926230
