Name,Date,Region,Strain
EPI_ISL_10261376,2022.0630136986301,Europe,A/pigeon/Germany-NW/AI00951/2022 H5N1
EPI_ISL_10347218,2021.9917808219177,Europe,A/Barnacle_Goose/Netherlands/6/2021 H5N1
EPI_ISL_10347219,2022.0739726027398,Europe,A/Barnacle_Goose/Netherlands/8/2022 H5N1
EPI_ISL_10347220,2021.9917808219177,Europe,A/Barnacle_Goose/Netherlands/7/2021 H5N1
EPI_ISL_10347326,2021.9890410958903,Europe,A/long-eared_owl/Germany-NI/AI09037/2021 H5N1
EPI_ISL_1048240,2021.021917808219,Europe,A/common_buzzard/Netherlands/21021396-002/2021 H5N1
EPI_ISL_1048241,2021.035616438356,Europe,A/barnacle_goose/Netherlands/21021591-001/2021 H5N1
EPI_ISL_10497305,2022.0657534246575,Europe,A/red_knot/Germany-SH/AI01010/2022 H5N1
EPI_ISL_10497306,2022.1123287671232,Europe,A/buzzard/Germany-BB/AI01212/2022 H5N1
EPI_ISL_10576444,2022.0602739726028,Europe,A/Anser_anser/Belgium/1809_0002/2022 H5N1
EPI_ISL_10724259,2022.0849315068492,Europe,A/seagull/Netherlands/22002274-002/2022 H5N1
EPI_ISL_10943657,2022.0657534246575,Europe,A/northern_goshawk/Sweden/SVA220210SZ0305/FP000317/O-2022 H5N1
EPI_ISL_10992813,2022.1150684931506,Europe,A/Mallard/Netherlands/1/2022 H5N1
EPI_ISL_10993074,2022.1205479452055,Europe,A/Mallard/Netherlands/2/2022 H5N1
EPI_ISL_10993075,2021.9095890410958,Europe,A/Mallard/Netherlands/4/2021 H5N1
EPI_ISL_10993076,2021.9095890410958,Europe,A/Mallard/Netherlands/5/2021 H5N1
EPI_ISL_10993105,2021.9095890410958,Europe,A/Mallard/Netherlands/6/2021 H5N1
EPI_ISL_10993134,2021.9095890410958,Europe,A/Mallard/Netherlands/7/2021 H5N1
EPI_ISL_10993166,2021.9095890410958,Europe,A/Mallard/Netherlands/8/2021 H5N1
EPI_ISL_10993196,2022.0767123287671,Europe,A/Sanderling/Netherlands/1/2022 H5N1
EPI_ISL_11007527,2022.0054794520547,Europe,A/laying_hen/Moldova/68-1_22VIR638-1/2022 H5N1
EPI_ISL_11007528,2021.9835616438356,Europe,A/rooster/Slovenia/2039_22VIR777-1/2021 H5N1
EPI_ISL_11007529,2021.9835616438356,Europe,A/swan/Slovenia/2041_22VIR777-2/2021 H5N1
EPI_ISL_11007530,2021.986301369863,Europe,A/swan/Slovenia/2049_22VIR777-3/2021 H5N1
EPI_ISL_11007531,2021.9917808219177,Europe,A/swan/Slovenia/2060_22VIR777-4/2021 H5N1
EPI_ISL_11007532,2021.9945205479453,Europe,A/swan/Slovenia/2072_22VIR777-5/2021 H5N1
EPI_ISL_11007533,2021.9945205479453,Europe,A/swan/Slovenia/2073_22VIR777-6/2021 H5N1
EPI_ISL_11007534,2021.9945205479453,Europe,A/seagull/Slovenia/2075_22VIR777-7/2021 H5N1
EPI_ISL_11007535,2022.0054794520547,Europe,A/swan/Slovenia/13_22VIR777-8/2022 H5N1
EPI_ISL_11007537,2021.9917808219177,Europe,A/hen/Bulgaria/854-1_22VIR778-10/2021 H5N1
EPI_ISL_11007538,2021.8712328767124,Europe,A/hen/Bulgaria/722-1_22VIR778-1/2021 H5N1
EPI_ISL_11007539,2021.9123287671232,Europe,A/turkey/Bulgaria/755-1_22VIR778-4/2021 H5N1
EPI_ISL_11007540,2021.9150684931508,Europe,A/duck/Bulgaria/756-4_22VIR778-6/2021 H5N1
EPI_ISL_11007541,2021.9178082191781,Europe,A/hen/Bulgaria/757-6_22VIR778-7/2021 H5N1
EPI_ISL_11007542,2022.0,Africa,A/chicken/Niger/22VIR1409-13/2022 H5N1
EPI_ISL_11007543,2022.0,Africa,A/chicken/Niger/22VIR1409-23/2022 H5N1
EPI_ISL_11007544,2022.0,Africa,A/quail/Niger/22VIR1409-28/2022 H5N1
EPI_ISL_11007545,2022.0,Africa,A/quail/Niger/22VIR1409-30/2022 H5N1
EPI_ISL_11007546,2022.0,Africa,A/chicken/Niger/22VIR1409-5/2022 H5N1
EPI_ISL_11007547,2022.0,Africa,A/chicken/Niger/22VIR1409-9/2022 H5N1
EPI_ISL_11007548,2021.868493150685,Europe,A/turkey/Italy/21VIR9520/2021 H5N1
EPI_ISL_11007721,2022.0054794520547,Europe,A/laying_hen/Moldova/68-2_22VIR638-2/2022 H5N1
EPI_ISL_11007722,2021.8931506849315,Europe,A/partridge/Bulgaria/745_22VIR778-3/2021 H5N1
EPI_ISL_11112340,2022.1013698630136,Europe,A/Barnacle_Goose/Netherlands/10/2022 H5N1
EPI_ISL_11112342,2022.1068493150685,Europe,A/Barnacle_Goose/Netherlands/11/2022 H5N1
EPI_ISL_11112344,2022.1068493150685,Europe,A/Barnacle_Goose/Netherlands/12/2022 H5N1
EPI_ISL_11112346,2022.145205479452,Europe,A/Barnacle_Goose/Netherlands/13/2022 H5N1
EPI_ISL_11112350,2022.1534246575343,Europe,A/Barnacle_Goose/Netherlands/15/2022 H5N1
EPI_ISL_11112352,2022.1013698630136,Europe,A/Barnacle_Goose/Netherlands/9/2022 H5N1
EPI_ISL_11112354,2022.0849315068492,Europe,A/Common_Gull/Netherlands/1/2022 H5N1
EPI_ISL_11112356,2022.1068493150685,Europe,A/Eurasian_Curlew/Netherlands/1/2022 H5N1
EPI_ISL_11112358,2022.1534246575343,Europe,A/European_Herring_Gull/Netherlands/2/2022 H5N1
EPI_ISL_11112360,2022.145205479452,Europe,A/Great_black-backed_Gull/Netherlands/2/2022 H5N1
EPI_ISL_11112484,2022.145205479452,Europe,A/Caspian_Gull/Netherlands/2/2022 H5N1
EPI_ISL_11211731,2021.972602739726,Asia,A/duck/Bangladesh/19D1818/2021 H5N1
EPI_ISL_1123361,2021.109589041096,Europe,A/pheasant/Scotland/000348/2021 H5N1
EPI_ISL_11259261,2021.876712328767,Europe,A/herring_gull/Ireland/033533_22VIR1325-10/2021 H5N1
EPI_ISL_11259262,2021.9342465753425,Europe,A/crow/Ireland/035624_22VIR1325-11/2021 H5N1
EPI_ISL_11259263,2022.0164383561644,Europe,A/buzzard/Ireland/000656_22VIR1325-12/2022 H5N1
EPI_ISL_11259264,2021.8712328767124,Europe,A/mute_swan/Ireland/033169_22VIR1325-14/2021 H5N1
EPI_ISL_11259265,2022.0109589041097,Europe,A/peregrine_falcon/Ireland/000191_22VIR1325-15/2022 H5N1
EPI_ISL_11259266,2021.8821917808218,Europe,A/mute_swan/Ireland/033945_22VIR1325-16/2021 H5N1
EPI_ISL_11259267,2021.9287671232876,Europe,A/turkey/Ireland/035425_22VIR1325-17/2021 H5N1
EPI_ISL_11259268,2021.958904109589,Europe,A/duck/Ireland/036646_22VIR1325-18/2021 H5N1
EPI_ISL_11259269,2021.8821917808218,Europe,A/turkey/Ireland/033674_22VIR1325-19/2021 H5N1
EPI_ISL_11259270,2021.8520547945207,Europe,A/mute_swan/Ireland/032363_22VIR1325-1/2021 H5N1
EPI_ISL_11259271,2021.890410958904,Europe,A/broiler/Ireland/033734_22VIR1325-20/2021 H5N1
EPI_ISL_11259272,2021.9095890410958,Europe,A/layer/Ireland/034424_22VIR1325-21/2021 H5N1
EPI_ISL_11259273,2021.9424657534246,Europe,A/duck/Ireland/036105_22VIR1325-22/2021 H5N1
EPI_ISL_11259274,2021.8383561643836,Europe,A/white-tailed_eagle/Ireland/032034_22VIR1325-23/2021 H5N1
EPI_ISL_11259275,2021.854794520548,Europe,A/whooper_swan/Ireland/032444_22VIR1325-2/2021 H5N1
EPI_ISL_11259276,2021.8575342465754,Europe,A/peregrine_falcon/Ireland/032476_22VIR1325-3/2021 H5N1
EPI_ISL_11259277,2021.86301369863,Europe,A/whooper_swan/Ireland/032960_22VIR1325-4/2021 H5N1
EPI_ISL_11259278,2021.86301369863,Europe,A/magpie/Ireland/032958_22VIR1325-5/2021 H5N1
EPI_ISL_11259279,2021.8712328767124,Europe,A/greylag_goose/Ireland/032969_22VIR1325-6/2021 H5N1
EPI_ISL_11259280,2021.8712328767124,Europe,A/greylag_goose/Ireland/033062_22VIR1325-7/2021 H5N1
EPI_ISL_11259281,2021.8712328767124,Europe,A/white-fronted_goose/Ireland/033181_22VIR1325-8/2021 H5N1
EPI_ISL_11259282,2021.8739726027397,Europe,A/brent_goose/Ireland/033257_22VIR1325-9/2021 H5N1
EPI_ISL_11259283,2022.1205479452055,Europe,A/fox/Ireland/3866_22VIR2064-1/2022 H5N1
EPI_ISL_11259284,2022.1205479452055,Europe,A/goose/Ireland/3869_22VIR2064-2/2022 H5N1
EPI_ISL_11259285,2022.0904109589042,Europe,A/stork/Spain/442-8_22VIR2142-12/2022 H5N1
EPI_ISL_11259286,2022.0931506849315,Europe,A/goose/Spain/512-2_22VIR2142-13/2022 H5N1
EPI_ISL_11259287,2022.0904109589042,Europe,A/stork/Spain/538-2_22VIR2142-14/2022 H5N1
EPI_ISL_11259288,2022.1205479452055,Europe,A/common_crane/Spain/597-2_22VIR2142-15/2022 H5N1
EPI_ISL_11259289,2022.109589041096,Europe,A/gray_heron/Spain/602-1_22VIR2142-17/2022 H5N1
EPI_ISL_11259290,2022.1424657534246,Europe,A/stork/Spain/729-1_22VIR2142-18/2022 H5N1
EPI_ISL_11259291,2022.0383561643835,Europe,A/turkey/Spain/140-38_22VIR2142-19/2022 H5N1
EPI_ISL_11259292,2021.972602739726,Europe,A/swan/Spain/4087-1_22VIR2142-1/2021 H5N1
EPI_ISL_11259293,2022.0821917808219,Europe,A/chicken/Spain/340-37_22VIR2142-20/2022 H5N1
EPI_ISL_11259294,2022.1013698630136,Europe,A/chicken/Spain/452-1_22VIR2142-21/2022 H5N1
EPI_ISL_11259295,2022.1013698630136,Europe,A/chicken/Spain/452-17_22VIR2142-22/2022 H5N1
EPI_ISL_11259296,2022.0986301369862,Europe,A/turkey/Spain/455-83_22VIR2142-23/2022 H5N1
EPI_ISL_11259297,2022.0986301369862,Europe,A/turkey/Spain/455-96_22VIR2142-24/2022 H5N1
EPI_ISL_11259298,2022.1041095890412,Europe,A/turkey/Spain/489-21_22VIR2142-25/2022 H5N1
EPI_ISL_11259299,2022.1041095890412,Europe,A/turkey/Spain/490-22_22VIR2142-26/2022 H5N1
EPI_ISL_11259300,2022.1041095890412,Europe,A/turkey/Spain/490-24_22VIR2142-27/2022 H5N1
EPI_ISL_11259301,2022.1068493150685,Europe,A/turkey/Spain/540-26_22VIR2142-28/2022 H5N1
EPI_ISL_11259302,2022.1123287671232,Europe,A/chicken/Spain/562-1_22VIR2142-29/2022 H5N1
EPI_ISL_11259303,2022.0164383561644,Europe,A/goose/Spain/65-3_22VIR2142-2/2022 H5N1
EPI_ISL_11259304,2022.1123287671232,Europe,A/chicken/Spain/564-4_22VIR2142-30/2022 H5N1
EPI_ISL_11259305,2022.1123287671232,Europe,A/chicken/Spain/564-11_22VIR2142-31/2022 H5N1
EPI_ISL_11259306,2022.1205479452055,Europe,A/turkey/Spain/586-4_22VIR2142-32/2022 H5N1
EPI_ISL_11259307,2022.1205479452055,Europe,A/chicken/Spain/587-1_22VIR2142-33/2022 H5N1
EPI_ISL_11259308,2022.1205479452055,Europe,A/chicken/Spain/622-8_22VIR2142-34/2022 H5N1
EPI_ISL_11259309,2022.1260273972603,Europe,A/chicken/Spain/644-8_22VIR2142-35/2022 H5N1
EPI_ISL_11259310,2022.123287671233,Europe,A/turkey/Spain/645-1_22VIR2142-36/2022 H5N1
EPI_ISL_11259311,2022.123287671233,Europe,A/turkey/Spain/646-7_22VIR2142-37/2022 H5N1
EPI_ISL_11259312,2022.1260273972603,Europe,A/chicken/Spain/649-6_22VIR2142-38/2022 H5N1
EPI_ISL_11259313,2022.027397260274,Europe,A/gray_heron/Spain/88-2_22VIR2142-3/2022 H5N1
EPI_ISL_11259314,2022.0,Europe,A/duck/Spain/570-2_22VIR2142-40/2022 H5N1
EPI_ISL_11259315,2022.0246575342467,Europe,A/goose/Spain/88-3_22VIR2142-4/2022 H5N1
EPI_ISL_11259316,2022.035616438356,Europe,A/goose/Spain/141-9_22VIR2142-6/2022 H5N1
EPI_ISL_11259317,2022.0438356164384,Europe,A/stork/Spain/234-2_22VIR2142-7/2022 H5N1
EPI_ISL_11259318,2022.0575342465754,Europe,A/goose/Spain/239-1_22VIR2142-8/2022 H5N1
EPI_ISL_11259319,2022.0684931506848,Europe,A/goose/Spain/294-2_22VIR2142-9/2022 H5N1
EPI_ISL_11260218,2021.972602739726,Europe,A/mute_swan/Ireland/037311_22VIR1325-13/2021 H5N1
EPI_ISL_11327088,2021.9972602739726,Europe,A/chicken/Czech_Republic/61-1/2022 H5N1
EPI_ISL_11327089,2021.9972602739726,Europe,A/chicken/Czech_Republic/61-2/2022 H5N1
EPI_ISL_11327090,2022.0054794520547,Europe,A/chicken/Czech_Republic/63/2022 H5N1
EPI_ISL_11330431,2022.0027397260274,Asia,A/white-tailed_eagle/Hokkaido/22-RU-WTE-2/2022 H5N1
EPI_ISL_1139101,2020.8551912568305,Europe,A/swan/Netherlands/20017605-002/2020 H5N1
EPI_ISL_1139102,2020.8579234972678,Europe,A/swan/Netherlands/20017772-002/2020 H5N1
EPI_ISL_11406398,2022.013698630137,Europe,A/chicken/England/002070/2022 H5N1
EPI_ISL_11406399,2022.0301369863014,Europe,A/turkey/England/004737/2022 H5N1
EPI_ISL_11406401,2022.0054794520547,Europe,A/chicken/England/000187/2022 H5N1
EPI_ISL_11406402,2022.0602739726028,Europe,A/domestic_duck/England/007588/2022 H5N1
EPI_ISL_11406403,2022.0821917808219,Europe,A/black-headed_gull/England/306270/2022 H5N1
EPI_ISL_11449674,2022.186301369863,Europe,A/Gallus_gallus/Belgium/3194_0001/2022 H5N1
EPI_ISL_11560233,2022.1671232876713,Europe,A/Brent_goose/Netherlands/1/2022 H5N1
EPI_ISL_11560235,2022.1671232876713,Europe,A/Barnacle_Goose/Netherlands/16/2022 H5N1
EPI_ISL_11560236,2022.1671232876713,Europe,A/Barnacle_Goose/Netherlands/17/2022 H5N1
EPI_ISL_11560323,2022.1698630136987,Europe,A/Barnacle_Goose/Netherlands/18/2022 H5N1
EPI_ISL_11560324,2022.1753424657534,Europe,A/Graylag_goose/Netherlands/2/20222 H5N1
EPI_ISL_11560325,2022.2,Europe,A/Great_black-backed_Gull/Netherlands/3/2022 H5N1
EPI_ISL_11561589,2022.0876712328768,Europe,A/chicken/England/011981/2022 H5N1
EPI_ISL_11561590,2022.1041095890412,Europe,A/chicken/England/012967/2022 H5N1
EPI_ISL_11561591,2022.1041095890412,Europe,A/domestic_duck/England/012973/2022 H5N1
EPI_ISL_11561592,2022.13698630137,Europe,A/turkey/England/016515/2022 H5N1
EPI_ISL_11561593,2022.0904109589042,Europe,A/black-headed_gull/England/388256/2022 H5N1
EPI_ISL_11580255,2022.054794520548,Europe,A/Greylag_goose/Sweden/SVA220308SZ0382/FB000559/M-2022 H5N1
EPI_ISL_11628212,2022.1123287671232,North America,A/chicken/Virginia/22-004415-001/2022 H5N1
EPI_ISL_11628213,2022.1123287671232,North America,A/chicken/Kentucky/22-004416-001/2022 H5N1
EPI_ISL_11628214,2022.1123287671232,North America,A/chicken/Kentucky/22-004416-002/2022 H5N1
EPI_ISL_11628215,2022.1123287671232,North America,A/chicken/Kentucky/22-004416-003/2022 H5N1
EPI_ISL_11628216,2022.1150684931506,North America,A/turkey/Kentucky/22-004546-001/2022 H5N1
EPI_ISL_11628217,2022.1150684931506,North America,A/turkey/Kentucky/22-004546-002/2022 H5N1
EPI_ISL_11628218,2022.1205479452055,North America,A/turkey/Indiana/22-004688-002/2022 H5N1
EPI_ISL_11628219,2022.1205479452055,North America,A/turkey/Indiana/22-004688-003/2022 H5N1
EPI_ISL_11628220,2022.1205479452055,North America,A/turkey/Indiana/22-004688-006/2022 H5N1
EPI_ISL_11628221,2022.1287671232876,North America,A/chicken/Maine/22-005158-001/2022 H5N1
EPI_ISL_11628222,2022.1397260273973,North America,A/chicken/Delaware/22-005260-001/2022 H5N1
EPI_ISL_11628223,2022.1397260273973,North America,A/chicken/Delaware/22-005260-002/2022 H5N1
EPI_ISL_11628224,2022.1397260273973,North America,A/chicken/Delaware/22-005260-003/2022 H5N1
EPI_ISL_11628225,2022.1260273972603,North America,A/turkey/Indiana/22-005289-001/2022 H5N1
EPI_ISL_11628226,2022.1260273972603,North America,A/turkey/Indiana/22-005289-002/2022 H5N1
EPI_ISL_11628227,2022.131506849315,North America,A/turkey/Indiana/22-005328-001/2022 H5N1
EPI_ISL_11628228,2022.131506849315,North America,A/turkey/Indiana/22-005328-002/2022 H5N1
EPI_ISL_11628229,2022.1424657534246,North America,A/turkey/Michigan/22-005440-001/2022 H5N1
EPI_ISL_11628230,2022.1424657534246,North America,A/chicken/Michigan/22-005440-002/2022 H5N1
EPI_ISL_11628231,2022.1424657534246,North America,A/guinea_fowl/Michigan/22-005440-003/2022 H5N1
EPI_ISL_11628232,2022.13698630137,North America,A/chicken/Maine/22-005443-001/2022 H5N1
EPI_ISL_11628233,2022.1424657534246,North America,A/pheasant/New_York/22-005647-001/2022 H5N1
EPI_ISL_11628234,2022.1424657534246,North America,A/pheasant/New_York/22-005647-002/2022 H5N1
EPI_ISL_11628235,2022.1397260273973,North America,A/turkey/Indiana/22-005696-001/2022 H5N1
EPI_ISL_11628236,2022.1397260273973,North America,A/turkey/Indiana/22-005696-002/2022 H5N1
EPI_ISL_11628237,2022.1397260273973,North America,A/turkey/Indiana/22-005696-003/2022 H5N1
EPI_ISL_11628238,2022.158904109589,North America,A/silkie_chicken/Iowa/22-006114-001/2022 H5N1
EPI_ISL_11628239,2022.158904109589,North America,A/chicken/Connecticut/22-006118-001/2022 H5N1
EPI_ISL_11628240,2022.158904109589,North America,A/turkey/Indiana/22-006259-001/2022 H5N1
EPI_ISL_11628241,2022.158904109589,North America,A/turkey/Indiana/22-006259-002/2022 H5N1
EPI_ISL_11628242,2022.1616438356164,North America,A/turkey/Indiana/22-006261-001/2022 H5N1
EPI_ISL_11628243,2022.1616438356164,North America,A/turkey/Indiana/22-006261-002/2022 H5N1
EPI_ISL_11628244,2022.164383561644,North America,A/chicken/Missouri/22-006569-001/2022 H5N1
EPI_ISL_11628245,2022.164383561644,North America,A/chicken/Missouri/22-006569-002/2022 H5N1
EPI_ISL_11628246,2022.1671232876713,North America,A/chicken/Maryland/22-006578-001/2022 H5N1
EPI_ISL_11628247,2022.1671232876713,North America,A/chicken/Maryland/22-006578-002/2022 H5N1
EPI_ISL_11628248,2022.1671232876713,North America,A/chicken/Missouri/22-006639-001/2022 H5N1
EPI_ISL_11628249,2022.1698630136987,North America,A/turkey/South_Dakota/22-006792-001/2022 H5N1
EPI_ISL_11628250,2022.1698630136987,North America,A/turkey/South_Dakota/22-006792-002/2022 H5N1
EPI_ISL_11628251,2022.1753424657534,North America,A/turkey/Iowa/22-006795-001/2022 H5N1
EPI_ISL_11628252,2022.1753424657534,North America,A/turkey/Iowa/22-006795-002/2022 H5N1
EPI_ISL_11633613,2021.9671232876713,Asia,A/Cygnus_columbianus/Hubei/117/2021 H5N1
EPI_ISL_11633614,2021.9671232876713,Asia,A/Cygnus_columbianus/Hubei/121/2021 H5N1
EPI_ISL_11633616,2021.9671232876713,Asia,A/Cygnus_columbianus/Hubei/123/2021 H5N1
EPI_ISL_11633709,2021.9671232876713,Asia,A/Cygnus_columbianus/Hubei/128/2021 H5N1
EPI_ISL_11725869,2021.835616438356,Europe,A/domestic_duck/Germany-BB/AI06239/2021 H5N1
EPI_ISL_11725962,2021.8246575342466,Europe,A/chicken/Germany-BB/AI06219/2021 H5N1
EPI_ISL_11725988,2021.835616438356,Europe,A/chicken/Germany-BB/AI06242/2021 H5N1
EPI_ISL_11725991,2021.8164383561643,Europe,A/barnacle_goose/Germany-MV/AI06175/2021 H5N1
EPI_ISL_11725994,2021.854794520548,Europe,A/buzzard/Germany-SH/AI07099/2021 H5N1
EPI_ISL_11798566,2021.2931506849316,Europe,A/barnacle/goose_Denmark/19027-1.02/2021-04-18 H5N1
EPI_ISL_11798568,2021.8164383561643,Europe,A/barnacle_goose/Denmark/24273-1.02/2021-10-26 H5N1
EPI_ISL_11798569,2021.827397260274,Europe,A/barnacle_goose/Denmark/24342-1.02/2021-10-30 H5N1
EPI_ISL_11798570,2021.835616438356,Europe,A/chicken/Denmark/24357-11/2021-11-02 H5N1
EPI_ISL_11798571,2021.813698630137,Europe,A/common_buzzard/Denmark/24271-1.02/2021-10-25 H5N1
EPI_ISL_11798572,2021.7808219178082,Europe,A/Eurasian_wigeon/Denmark/24066-9/2021-10-13 H5N1
EPI_ISL_11798573,2021.7890410958903,Europe,A/Eurasian_teal/Denmark/24115-2/2021-10-16 H5N1
EPI_ISL_11798574,2021.8109589041096,Europe,A/Eurasian_wigeon/Denmark/24279-1/2021-10-24 H5N1
EPI_ISL_11798575,2021.3643835616438,Europe,A/European_herring_gull/Denmark/19968-1.02/2021-05-14 H5N1
EPI_ISL_11798577,2021.8219178082193,Europe,A/gray_heron/Denmark/24326-1.02/2021-10-28 H5N1
EPI_ISL_11798578,2021.8191780821917,Europe,A/greylag_goose/Denmark/24309-1.01/2021-10-27 H5N1
EPI_ISL_11798579,2021.8328767123287,Europe,A/greylag_goose/Denmark/24343-1.02/2021-11-01 H5N1
EPI_ISL_11798580,2021.827397260274,Europe,A/turkey/Denmark/24325-25/2021-10-30 H5N1
EPI_ISL_11880371,2022.2356164383561,Europe,A/Gallus_gallus/Belgium/4190_0002/2022 H5N1
EPI_ISL_11897507,2022.1671232876713,North America,A/chicken/Maryland/22-006578-001-original/2022 H5N1
EPI_ISL_11897508,2022.1671232876713,North America,A/chicken/Maryland/22-006578-002-original/2022 H5N1
EPI_ISL_11897667,2022.1671232876713,North America,A/chicken/Missouri/22-006639-001-original/2022 H5N1
EPI_ISL_11897668,2022.1698630136987,North America,A/turkey/South_Dakota/22-006792-001-original/2022 H5N1
EPI_ISL_11897669,2022.1698630136987,North America,A/turkey/South_Dakota/22-006792-002-original/2022 H5N1
EPI_ISL_11897670,2022.1753424657534,North America,A/turkey/Iowa/22-006795-001-original/2022 H5N1
EPI_ISL_11897671,2022.1753424657534,North America,A/turkey/Iowa/22-006795-002-original/2022 H5N1
EPI_ISL_11897672,2022.1780821917807,North America,A/turkey/Missouri/22-006944-002-original/2022 H5N1
EPI_ISL_11897673,2022.1780821917807,North America,A/chicken/Delaware/22-006945-001-original/2022 H5N1
EPI_ISL_11897674,2022.1780821917807,North America,A/chicken/Delaware/22-006945-002-original/2022 H5N1
EPI_ISL_11897675,2022.1698630136987,North America,A/chicken/Maryland/22-006948-001-original/2022 H5N1
EPI_ISL_11897676,2022.1780821917807,North America,A/chicken/Maryland/22-007086-001-original/2022 H5N1
EPI_ISL_11897677,2022.1808219178083,North America,A/turkey/Missouri/22-007087-001-original/2022 H5N1
EPI_ISL_11897678,2022.1808219178083,North America,A/turkey/Missouri/22-007087-002-original/2022 H5N1
EPI_ISL_11897679,2022.1808219178083,North America,A/chicken/Maryland/22-007273-001-original/2022 H5N1
EPI_ISL_11897680,2022.1808219178083,North America,A/chicken/Maryland/22-007273-002-original/2022 H5N1
EPI_ISL_11897681,2022.186301369863,North America,A/chicken/Iowa/22-007376-001-original/2022 H5N1
EPI_ISL_11897682,2022.186301369863,North America,A/chicken/Iowa/22-007376-002-original/2022 H5N1
EPI_ISL_11897683,2022.1835616438357,North America,A/guinea_fowl/Illinois/22-007382-001-original/2022 H5N1
EPI_ISL_11897684,2022.1835616438357,North America,A/poultry/Kansas/22-007391-001-original/2022 H5N1
EPI_ISL_11897685,2022.1835616438357,North America,A/poultry/Kansas/22-007391-002-original/2022 H5N1
EPI_ISL_11897686,2022.186301369863,North America,A/turkey/Maine/22-007410-001-original/2022 H5N1
EPI_ISL_11897687,2022.186301369863,North America,A/chicken/Maine/22-007410-002-original/2022 H5N1
EPI_ISL_11897688,2022.1890410958904,North America,A/turkey/South_Dakota/22-007534-001-original/2022 H5N1
EPI_ISL_11897689,2022.1890410958904,North America,A/turkey/South_Dakota/22-007534-002-original/2022 H5N1
EPI_ISL_11897690,2022.194520547945,North America,A/chicken/Wisconsin/22-007545-001-original/2022 H5N1
EPI_ISL_11897691,2022.194520547945,North America,A/chicken/Wisconsin/22-007545-002-original/2022 H5N1
EPI_ISL_11897692,2022.1890410958904,North America,A/chicken/Maine/22-007582-001-original/2022 H5N1
EPI_ISL_11897693,2022.1972602739727,North America,A/chicken/Missouri/22-007677-001-original/2022 H5N1
EPI_ISL_11897694,2022.1972602739727,North America,A/chicken/Missouri/22-007677-002-original/2022 H5N1
EPI_ISL_11897695,2022.1972602739727,North America,A/chicken/Nebraska/22-007805-001-original/2022 H5N1
EPI_ISL_11897696,2022.1972602739727,North America,A/waterfowl/Nebraska/22-007805-002-original/2022 H5N1
EPI_ISL_11897697,2022.2,North America,A/turkey/New_Hampshire/22-007886-001-original/2022 H5N1
EPI_ISL_11897698,2022.2027397260274,North America,A/chicken/Delaware/22-008054-002-original/2022 H5N1
EPI_ISL_11897699,2022.2027397260274,North America,A/chicken/Delaware/22-008054-003-original/2022 H5N1
EPI_ISL_11897700,2022.2,North America,A/guinea_fowl/Maine/22-008064-001-original/2022 H5N1
EPI_ISL_11897701,2022.2,North America,A/chicken/Maine/22-008064-002-original/2022 H5N1
EPI_ISL_11897702,2022.2027397260274,North America,A/duck/Kansas/22-008114-001-original/2022 H5N1
EPI_ISL_11897703,2022.2027397260274,North America,A/chicken/Kansas/22-008114-002-original/2022 H5N1
EPI_ISL_11897704,2022.2054794520548,North America,A/chicken/Iowa/22-008176-003-original/2022 H5N1
EPI_ISL_11922808,2022.164383561644,Europe,A/duck/Poland/H188_22VIR2515-2/2022 H5N1
EPI_ISL_11922809,2022.131506849315,Europe,A/chicken/Poland/H157_22VIR2515-3/2022 H5N1
EPI_ISL_11922810,2022.1041095890412,Europe,A/duck/Poland/H126_22VIR2515-4/2022 H5N1
EPI_ISL_11922811,2022.0958904109589,Europe,A/goose/Poland/H124_22VIR2515-5/2022 H5N1
EPI_ISL_11922812,2022.0602739726028,Europe,A/chicken/Poland/H071_22VIR2515-6/2022 H5N1
EPI_ISL_11922813,2022.109589041096,Europe,A/swan/Poland/MB078_22VIR2515-7/2022 H5N1
EPI_ISL_11922814,2022.1287671232876,Europe,A/swan/Poland/MB083_22VIR2515-8/2022 H5N1
EPI_ISL_11922815,2021.9342465753425,Europe,A/swan/Romania/16905_22VIR2749-1/2021 H5N1
EPI_ISL_11922816,2022.0849315068492,Europe,A/swan/Romania/10324_22VIR2749-2/2022 H5N1
EPI_ISL_11922817,2022.0904109589042,Europe,A/swan/Romania/10394_22VIR2749-3/2022 H5N1
EPI_ISL_11922818,2022.1068493150685,Europe,A/swan/Romania/10455_22VIR2749-4/2022 H5N1
EPI_ISL_11922819,2022.109589041096,Europe,A/laying_hen/Romania/10470_22VIR2749-5/2022 H5N1
EPI_ISL_11922820,2022.1424657534246,Europe,A/swan/Romania/10656_22VIR2749-6/2022 H5N1
EPI_ISL_11922821,2022.145205479452,Europe,A/swan/Romania/10678_22VIR2749-7/2022 H5N1
EPI_ISL_11922822,2022.1780821917807,Europe,A/swan/Romania/10986_22VIR2749-8/2022 H5N1
EPI_ISL_11971464,2022.2054794520548,North America,A/turkey/South_Dakota/22-008239-001-original/2022 H5N1
EPI_ISL_11971465,2022.2054794520548,North America,A/turkey/South_Dakota/22-008239-002-original/2022 H5N1
EPI_ISL_11971466,2022.2054794520548,North America,A/turkey/South_Dakota/22-008242-001-original/2022 H5N1
EPI_ISL_11971467,2022.2054794520548,North America,A/turkey/South_Dakota/22-008242-002-original/2022 H5N1
